n_features,k,n_samples,sample_id,difference
7,6,10000,1372,0.010000000000000009
7,6,10000,1374,0.010000000000000009
7,6,10000,1375,0.010000000000000009
7,6,10000,1376,0.020000000000000018
7,6,10000,1378,0.03999999999999998
7,6,10000,1381,0.019999999999999962
7,6,10000,1384,0.04000000000000001
7,6,10000,1388,0.030000000000000027
7,6,10000,1389,0.030000000000000027
7,6,10000,1393,0.020000000000000018
7,6,10000,1394,0.03999999999999998
7,6,10000,1397,0.06
7,6,10000,1399,0.010000000000000009
7,6,10000,1400,0.03999999999999998
7,6,10000,1401,0.010000000000000009
7,6,10000,1402,0.009999999999999981
7,6,10000,1403,0.04999999999999999
7,6,10000,1408,0.02999999999999997
7,6,10000,1420,0.019999999999999962
7,6,10000,1421,0.010000000000000009
7,6,10000,1422,0.03
7,6,10000,1423,0.010000000000000009
7,6,10000,1425,0.020000000000000018
7,6,10000,1430,0.02999999999999997
7,6,10000,1435,0.010000000000000009
7,6,10000,1443,0.02999999999999997
7,6,10000,1448,0.019999999999999962
7,6,10000,1450,0.04000000000000001
7,6,10000,1456,0.020000000000000018
7,6,10000,1460,0.030000000000000027
7,6,10000,1462,0.020000000000000018
7,6,10000,1476,0.04000000000000001
7,6,10000,1478,0.009999999999999981
7,6,10000,1479,0.010000000000000009
7,6,10000,1480,0.03999999999999998
7,6,10000,1481,0.07
7,6,10000,1483,0.01999999999999999
7,6,10000,1484,0.030000000000000027
7,6,10000,1488,0.03999999999999998
7,6,10000,1490,0.020000000000000018
7,6,10000,1491,0.06
7,6,10000,1492,0.01999999999999999
7,6,10000,1499,0.010000000000000009
7,6,10000,1507,0.03
7,6,10000,1511,0.019999999999999962
7,6,10000,1515,0.010000000000000009
7,6,10000,1519,0.020000000000000018
7,6,10000,1524,0.08000000000000002
7,6,10000,1526,0.04999999999999999
7,6,10000,1528,0.010000000000000009
7,6,10000,1539,0.010000000000000009
7,6,10000,1541,0.019999999999999962
7,6,10000,1545,0.04999999999999999
7,6,10000,1549,0.07999999999999999
7,6,10000,1550,0.02999999999999997
7,6,10000,1561,0.020000000000000018
7,6,10000,1562,0.03999999999999998
7,6,10000,1564,0.07
7,6,10000,1572,0.03999999999999998
7,6,10000,1574,0.030000000000000027
7,6,10000,1576,0.020000000000000018
7,6,10000,1579,0.030000000000000027
7,6,10000,1583,0.02999999999999997
7,6,10000,1586,0.04999999999999999
7,6,10000,1587,0.020000000000000018
7,6,10000,1594,0.020000000000000018
7,6,10000,1596,0.020000000000000018
7,6,10000,1602,0.030000000000000027
7,6,10000,1603,0.010000000000000009
7,6,10000,1605,0.020000000000000018
7,6,10000,1606,0.010000000000000009
7,6,10000,1612,0.010000000000000009
7,6,10000,1614,0.010000000000000009
7,6,10000,1615,0.060000000000000026
7,6,10000,1617,0.020000000000000018
7,6,10000,1621,0.02999999999999997
7,6,10000,1625,0.010000000000000009
7,6,10000,1627,0.009999999999999953
7,6,10000,1633,0.04999999999999999
7,6,10000,1638,0.04000000000000001
7,6,10000,1639,0.020000000000000018
7,6,10000,1642,0.030000000000000027
7,6,10000,1650,0.04000000000000001
